domain,matrix,n,nnz,strict_diag_dominant,weak_diag_dominant,l_matrix,symmetric,spd,h_matrix,m_matrix,property_a_proxy,rho_jacobi,rho_gauss_seidel,rho_comparison,hypothesis_class,jacobi_converges_predicted,gs_converges_predicted,jacobi_verdict,gs_verdict,jacobi_iterations_needed,gs_iterations_needed,optimal_omega,rho_jacobi_method,rho_gs_method,status,seconds
chemical_process_simulation_problem,rdist1,4134.0,94408.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.06516799199994239
structural_problem,t2d_q4,9801.0,87025.0,False,False,True,False,False,True,True,True,0.9992600191367028,0.998520676826432,0.9992600191458368,m_matrix,True,True,too_slow,too_slow,24884.244094394504,12442.887829443249,1.92592293122416,arpack,arpack,analysed,0.3598524080000516
structural_problem,t2d_q9,9801.0,87025.0,False,False,True,False,False,True,True,True,0.9992600191376398,0.9985206773528548,0.9992600191428356,m_matrix,True,True,too_slow,too_slow,24884.244125916764,12442.892260573075,1.9259229312693087,arpack,arpack,analysed,0.37477300800014746
computational_fluid_dynamics,Goodwin_017,3317.0,97773.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.06721302300002208
theoretical_quantum_chemistry_problem,SiH4,5041.0,171903.0,False,False,False,True,False,False,False,False,1.4349765915995814,1.1479941209790783,1.4603681717853096,none,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.2714065950001441
computational_fluid_dynamics_problem,ex8,3096.0,106344.0,False,False,False,False,False,False,False,False,4.104135653931329,0.9999997461264603,6.405716439565621,none,False,True,diverges,too_slow,inf,72558480.98273402,,arpack,arpack,analysed,6.66722833599988
electromagnetics_problem,mhd4800a,4800.0,102252.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.07638332500005163
model_reduction_problem,piston,2025.0,100015.0,False,False,False,False,False,False,False,False,31.502492401873816,0.9977932250466078,31.502492411448117,none,False,True,diverges,converges,inf,8338.117162086837,,arpack,power_iteration,analysed,5.924621745999957
structural_problem,bcsstk28,4410.0,219024.0,False,False,False,True,True,False,False,False,4.577950534649347,0.9999990050910856,6.623158283888482,spd,False,True,diverges,too_slow,inf,18514932.68835116,,arpack,arpack,analysed,24.420026691999965
structural_problem,Muu,7102.0,170134.0,False,False,False,True,True,False,False,False,1.1795873857430856,0.48064339342060447,1.5752202527969912,spd,False,True,diverges,converges,inf,25.143236080697754,,arpack,arpack,analysed,2.107131225999865
structural_problem,comsol,1500.0,97645.0,False,False,False,False,False,False,False,False,2.228128776563452,0.9999955776063687,3.768642305991423,none,False,True,diverges,too_slow,inf,4165309.9085991015,,exact_eig,exact_eig,analysed,6.131203661999962
computational_fluid_dynamics_problem,ex31,3909.0,115357.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.09763541699999223
theoretical_quantum_chemistry_problem,SiNa,5743.0,198787.0,False,False,False,True,False,False,False,False,1.4286368009530548,1.152164009942984,1.6059818362478022,none,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.23716903900003672
structural_problem,s3rmt3m3,5357.0,207695.0,False,False,False,True,True,False,False,False,5.364143244845372,0.9999999435045431,5.457793739365662,spd,False,True,diverges,too_slow,inf,326055956.4385178,,arpack,arpack,analysed,29.09546661399986
structural_problem,s1rmt3m1,5489.0,219521.0,False,False,False,True,True,False,False,False,2.649726668974495,0.9999862352708646,3.0880458253630234,spd,False,True,diverges,too_slow,inf,1338243.1128601073,,arpack,arpack,analysed,23.371486217999973
structural_problem,s2rmt3m1,5489.0,219521.0,False,False,False,True,True,False,False,False,3.7909759433166883,0.9999994330210519,4.501103121872661,spd,False,True,diverges,too_slow,inf,32489170.158467438,,arpack,arpack,analysed,25.189294107000023
structural_problem,s3rmt3m1,5489.0,219521.0,False,False,False,True,True,False,False,False,3.748404373357236,0.9999998436446725,4.219282142376868,spd,False,True,diverges,too_slow,inf,117812930.34750806,,arpack,arpack,analysed,28.506486962000054
theoretical_quantum_chemistry_problem,nemeth25,,,,,,,,,,,,,,,,,,,,,,,,failed: ValueError: Line 113076: Invalid integer value.,0.048414355999966574
structural_problem,raefsky6,3402.0,137845.0,False,False,False,False,False,True,False,False,0.07202068585386191,0.048770771891576394,0.16831456905480044,h_matrix,True,True,converges,converges,7.001926203576542,6.098302947549831,1.001300118834284,arpack,arpack,analysed,5.11275680100016
theoretical_quantum_chemistry_problem,benzene,8219.0,242669.0,False,False,False,True,False,False,False,False,1.3536957186260008,1.0721532297960765,1.3536957209411475,none,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.38638648200003445
computational_fluid_dynamics_problem,cavity25,4562.0,138187.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.08373257399989598
computational_fluid_dynamics_problem,cavity23,4562.0,138187.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.08052447899990511
computational_fluid_dynamics_problem,cavity21,4562.0,138187.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.08442272999991474
computational_fluid_dynamics_problem,cavity19,4562.0,138187.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.07773813900007553
structural_problem,bcsstk16,4884.0,290378.0,False,False,False,True,True,False,False,False,2.3844917438225974,0.9915671104655686,2.8281481393921477,spd,False,True,diverges,converges,inf,2175.1620556539137,,arpack,arpack,analysed,3.2506258539999635
computational_fluid_dynamics_problem,cavity17,4562.0,138187.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.15791834999981802
structural_problem,s1rmq4m1,5489.0,281111.0,False,False,False,True,True,False,False,False,3.315186414497419,0.9999800107341089,3.610842952468449,spd,False,True,diverges,too_slow,inf,921519.41625889,,arpack,arpack,analysed,26.68388440700005
computational_fluid_dynamics_problem,cavity26,4562.0,138187.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.08774300599998242
computational_fluid_dynamics_problem,cavity24,4562.0,138187.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.08213459599983253
computational_fluid_dynamics_problem,cavity22,4562.0,138187.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.08297017699987919
chemical_process_simulation_problem,lhr07,7337.0,156508.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.09370943799990528
computational_fluid_dynamics_problem,cavity18,4562.0,138187.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.0797906730001614
chemical_process_simulation_problem,lhr07c,7337.0,156508.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.12202142899991486
structural_problem,s2rmq4m1,5489.0,281111.0,False,False,False,True,True,False,False,False,2.3417491927562026,0.9999992128502075,3.6575932267795155,spd,False,True,diverges,too_slow,inf,23401738.36101159,,arpack,arpack,analysed,27.709415919000094
computational_fluid_dynamics_problem,cavity16,4562.0,138187.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.09142496300000857
structural_problem,s3rmq4m1,5489.0,281111.0,False,False,False,True,True,False,False,False,2.6696961574989824,0.9999999691539193,3.7732606759336895,spd,False,True,diverges,too_slow,inf,597180583.3341047,,arpack,arpack,analysed,32.86938684799998
structural_problem,bcsstk38,8032.0,355460.0,False,False,False,True,True,False,False,False,3.8299759753682454,0.9999995712768702,4.608242578161849,spd,False,True,diverges,too_slow,inf,42966370.40537488,,arpack,arpack,analysed,95.6525045599999
theoretical_quantum_chemistry_problem,nemeth22,,,,,,,,,,,,,,,,,,,,,,,,failed: ValueError: Line 141340: Invalid integer value.,0.05392305400005171
structural_problem,raefsky5,6316.0,168658.0,False,False,False,False,False,True,False,False,0.11467310615200951,0.0,0.17821898075189585,h_matrix,True,True,converges,converges,8.505766271032874,1.0,1.00330927467152,arpack,power_iteration,analysed,39.039733251999905
theoretical_quantum_chemistry_problem,Na5,5832.0,305630.0,False,False,False,True,False,False,False,False,1.3775907620847747,1.030872725708899,1.5115297135700643,none,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.5029515369999444
computational_fluid_dynamics,Goodwin_023,6005.0,182168.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.11509801600004721
computational_fluid_dynamics_problem,windtunnel_evap2d,8256.0,233468.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.12681271699989338
materials_problem,crystk01,4875.0,315891.0,False,False,False,True,False,False,False,False,3.5321746791427526,0.999999998976279,3.6094937880594524,none,False,True,diverges,too_slow,inf,17993848705.8334,,arpack,arpack,analysed,31.904365380999934
computational_fluid_dynamics_problem,coater2,9540.0,207308.0,,,,,,,,,,,,,,,,,,,,,,structurally_singular,0.11413740300008612
structural_problem,Kuu,7102.0,340200.0,False,False,False,True,True,False,False,False,2.105170494597992,0.999522051445427,2.878300372486491,spd,False,True,diverges,too_slow,inf,38531.92597432442,,arpack,arpack,analysed,4.307269113000075
computational_fluid_dynamics_problem,goodwin,7320.0,324784.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.16648824000003515
power_network_problem,TSOPF_RS_b162_c1,5374.0,205399.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.12151810099999238
theoretical_quantum_chemistry_problem,nemeth08,9506.0,394816.0,True,True,False,True,False,True,False,False,0.1815652593566162,0.03712522682204753,0.30756807998517754,strict_diag_dominant,True,True,converges,converges,10.79669856801935,5.593111417729419,1.0083801951512035,arpack,power_iteration_unconverged,analysed,65.27553944400006
theoretical_quantum_chemistry_problem,nemeth09,9506.0,395506.0,True,True,False,True,False,True,False,False,0.2533799810394757,0.0555782082627038,0.43478572460435705,strict_diag_dominant,True,True,converges,converges,13.41769258748539,6.374017169692646,1.0165872316001563,arpack,power_iteration_unconverged,analysed,82.64708946199994
theoretical_quantum_chemistry_problem,nemeth07,9506.0,394812.0,True,True,False,True,False,True,False,False,0.12947890400596618,0.024809891977899776,0.21734336733481519,strict_diag_dominant,True,True,converges,converges,9.011028520474486,4.98325896997627,1.0042267013948105,arpack,power_iteration,analysed,68.32475747300009
theoretical_quantum_chemistry_problem,nemeth06,9506.0,394808.0,True,True,False,True,False,True,False,False,0.091998721505767,0.01685703603096705,0.15343636231968433,strict_diag_dominant,True,True,converges,converges,7.720381613304716,4.511569620232342,1.0021249432538737,arpack,power_iteration_unconverged,analysed,94.56128729600027
theoretical_quantum_chemistry_problem,nemeth05,9506.0,394808.0,True,True,False,True,False,True,False,False,0.06519162684452172,0.011708954976625673,0.10823310162242042,strict_diag_dominant,True,True,converges,converges,6.746453707758641,4.141897549917798,1.0010647508251265,arpack,power_iteration_unconverged,analysed,93.9446400730003
theoretical_quantum_chemistry_problem,nemeth02,9506.0,394808.0,True,True,False,True,False,True,False,False,0.02297118460319137,0.004015950828132428,0.03786829841813,strict_diag_dominant,True,True,converges,converges,4.881571226873418,3.338603300011203,1.000131953647157,arpack,power_iteration_unconverged,analysed,99.33124047399997
theoretical_quantum_chemistry_problem,nemeth04,9506.0,394808.0,True,True,False,True,False,True,False,False,0.046104860977435116,0.007544678515953658,0.07629901025957095,strict_diag_dominant,True,True,converges,converges,5.986888938367642,3.769390105944391,1.0005319801057675,arpack,power_iteration_unconverged,analysed,95.7623172929998
theoretical_quantum_chemistry_problem,nemeth03,9506.0,394808.0,True,True,False,True,False,True,False,False,0.032560056785924336,0.005224661723467752,0.05376163356924499,strict_diag_dominant,True,True,converges,converges,5.378820778664434,3.5057861329836393,1.0002651799093214,arpack,power_iteration_unconverged,analysed,102.08022004199984
theoretical_quantum_chemistry_problem,nemeth10,9506.0,401448.0,True,True,False,True,False,True,False,False,0.3514223843381094,0.09131064947195551,0.614067700173628,strict_diag_dominant,True,True,converges,converges,17.614527163295705,7.696166371263765,1.0329420616365643,arpack,power_iteration_unconverged,analysed,92.10295868699995
theoretical_quantum_chemistry_problem,nemeth11,9506.0,408264.0,False,False,False,True,False,True,False,False,0.48374688467286364,0.15000782577591223,0.8671106923949965,h_matrix,True,True,converges,converges,25.366078583677822,9.710080263897607,1.066548380697302,arpack,power_iteration,analysed,69.51956307799992
theoretical_quantum_chemistry_problem,nemeth12,9506.0,446818.0,False,False,False,True,False,False,False,False,0.6624697032027151,0.26453956463697603,1.2264994550382613,none,True,True,converges,converges,44.73422815871425,13.852589200404113,1.1434525824447026,arpack,power_iteration_unconverged,analysed,57.0936938990003
theoretical_quantum_chemistry_problem,nemeth17,,,,,,,,,,,,,,,,,,,,,,,,failed: ValueError: Truncated file. Expected another 88871 lines.,0.07326302100000248
theoretical_quantum_chemistry_problem,nemeth13,9506.0,474472.0,False,False,False,True,False,False,False,False,0.9121387510189625,0.5303572953469134,1.745061060117305,none,True,True,converges,converges,200.30499716036604,29.045339296250994,1.4185588683087682,arpack,power_iteration,analysed,60.85135880100006
computational_fluid_dynamics_problem,raefsky2,3242.0,294276.0,False,False,False,False,False,False,False,False,2.3319565837228984,1.0259898958116564,4.140671407739937,none,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.3326496589997987
